"key","source","target"
"items.runes.slowAura.Name","Slow Aura","هالة الإبطاء"
"items.runes.somersault.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Surge Slash</color> Rune Attack.

Charge a powerful spinning strike, unleashing a surge of destructive force.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>شق التدفق</color>.

اشحن ضربة دوارة قوية، مطلقًا تدفقًا من الهجمات القاطعة المدمرة."
"items.runes.somersault.Name","Surge Slash","شق التدفق"
"items.runes.spark.Description","Slot this Rune into a <color=#F2E6BD>Staff</color> or a <color=#F2E6BD>Wand</color> to gain the <color=#F2E6BD>Spark</color> Rune Attack.

Launch a wave of lightning bolts to shock multiple foes. Charge it to amplify their damage.","ركّب هذا الرون في <color=#F2E6BD>عصا سحرية</color> أو <color=#F2E6BD>صولجان</color> لاكتساب هجوم الرون <color=#F2E6BD>شرارة</color>.

أطلق موجة من صواعق البرق لصعق أعداء متعددين. اشحنها لتضخيم قوتها الصاعقة."
"items.runes.spark.Name","Spark","شرارة"
"items.runes.spectre.Description","Slot this Rune into a <color=#F2E6BD>Utility Slot</color> to gain the <color=#F2E6BD>Spectre</color> Spell.","ركّب هذا الرون في <color=#F2E6BD>خانة الأدوات</color> لاكتساب تعويذة <color=#F2E6BD>طيف</color>."
"items.runes.spectre.Name","Spectre","طيف"
"items.runes.speed.Description","Slot this Rune into a <color=#F2E6BD>Utility Slot</color> to gain the <color=#F2E6BD>Gale of Speed</color> Spell.

Harness the power of the wind to increase your movement Speed, allowing you to traverse the battlefield swiftly for 120s.","ركّب هذا الرون في <color=#F2E6BD>خانة الأدوات</color> لاكتساب تعويذة <color=#F2E6BD>رياح السرعة</color>.

سخّر قوة الرياح لزيادة سرعة حركتك وسرعة هجومك لمدة 120 ثانية."
"items.runes.speed.Name","Gale of Speed","رياح السرعة"
"items.runes.spin.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Spin</color> Rune Attack.

Execute a wheel attack, sweeping all enemies on your way.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>دوران</color>.

نفّذ هجومًا دوارًا كالعجلة، لتكنس جميع الأعداء في طريقك."
"items.runes.spin.Name","Spin","دوران"
"items.runes.spinCrush.Description","Slot this Rune into a <color=#F2E6BD>Two-Handed Weapon</color> to gain the <color=#F2E6BD>Spin Crush</color> Rune Attack.

Perform a horizontal sweeping blow and finish the combo with a downward strike.","ركّب هذا الرون في <color=#F2E6BD>سلاح بكلتا اليدين</color> لاكتساب هجوم الرون <color=#F2E6BD>سحق دوار</color>.

نفّذ ضربة كاسحة أفقية واختم التتابع بضربة ساحقة قوية ترتطم بالأرض."
"items.runes.spinCrush.Name","Spin Crush","سحق دوار"
"items.runes.spinStrike.Description","Slot this Rune into a <color=#F2E6BD>Wand</color> or a <color=#F2E6BD>Staff</color> to gain the <color=#F2E6BD>Spin Strike</color> Rune Attack.

Spin into a fiery whirlwind, lashing out in all directions and scorching surrounding enemies.","ركّب هذا الرون في <color=#F2E6BD>عصا سحرية</color> أو <color=#F2E6BD>صولجان</color> لاكتساب هجوم الرون <color=#F2E6BD>ضربة دوارة</color>.

دُر في إعصار ناري، ضاربًا في كافة الاتجاهات لتحرق الأعداء القريبين."
"items.runes.spinStrike.Name","Spin Strike","ضربة دوارة"
"items.runes.spiralCrash.Description","Slot this Rune into a <color=#F2E6BD>Two-Handed Weapon</color> to gain the <color=#F2E6BD>Spiral Crash</color> Rune Attack.

Step forward and spin with crushing momentum, then deliver a devastating blow that knocks nearby enemies to the ground.","ركّب هذا الرون في <color=#F2E6BD>سلاح بكلتا اليدين</color> لاكتساب هجوم الرون <color=#F2E6BD>تحطم لولبي</color>.

تقدم للأمام ودُر بزخم ساحق، ثم سدد ضربة ثقيلة تسحق العدو."
"items.runes.spiralCrash.Name","Spiral Crash","تحطم لولبي"
"items.runes.spiritBurst.Description","Slot this Rune into <color=#F2E6BD>Gauntlets</color> to gain the <color=#F2E6BD>Spirit Burst</color> Rune Attack.

Project a focused blast of inner energy from your fists, striking foes at range with pure force.","ركّب هذا الرون في <color=#F2E6BD>قفازات مدرعة</color> لاكتساب هجوم الرون <color=#F2E6BD>دفقة الروح</color>.

أطلق دفقة مركزة من الطاقة الداخلية من قبضتيك، ضاربًا الأعداء بقوة مدمرة."
"items.runes.spiritBurst.Name","Spirit Burst","دفقة الروح"
"items.runes.stamina.Description","Slot this Rune into a <color=#F2E6BD>Utility Slot</color> to gain the <color=#F2E6BD>Stamina Wellspring</color> Spell.

Tap into a wellspring of energy, increasing your Stamina and enabling you to perform more actions for 120s.","ركّب هذا الرون في <color=#F2E6BD>خانة الأدوات</color> لاكتساب تعويذة <color=#F2E6BD>ينبوع قوة التحمل</color>.

استمد الطاقة من ينبوع داخلي، مما يزيد قدرة تحملك ومعدل تعافيها لمدة 120 ثانية."
"items.runes.stamina.Name","Stamina Wellspring","ينبوع قوة التحمل"
"items.runes.static.Description","Slot this Rune into a <color=#F2E6BD>Wand</color> or a <color=#F2E6BD>Staff</color> to gain the <color=#F2E6BD>Static</color> Rune Attack.

Charge your body with static energy, electrocuting enemies who come too close.","ركّب هذا الرون في <color=#F2E6BD>عصا سحرية</color> أو <color=#F2E6BD>صولجان</color> لاكتساب هجوم الرون <color=#F2E6BD>طاقة ساكنة</color>.

اشحن جسدك بطاقة كهروساكنة، لتصعق الأعداء الذين يجرؤون على مهاجمتك."
"items.runes.static.Name","Static","طاقة ساكنة"
"items.runes.stormpiercer.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Stormpiercer</color> Rune Attack.

Lunge forward to strike your enemy with a lightning-charged blow, then unleash projectiles from your weapon to electrify surrounding foes.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>خارق العاصفة</color>.

اندفع للأمام لضرب عدوك بطعنة مشحونة بالبرق تخترق أعتى الدروع."
"items.runes.stormpiercer.Name","Stormpiercer","خارق العاصفة"
"items.runes.swipeKick.Description","Slot this Rune into a <color=#F2E6BD>Weapon</color> to gain the <color=#F2E6BD>Swipe Kick</color> Technique.

Spin into a powerful roundhouse kick, striking enemies with a wide, sweeping arc of force.","ركّب هذا الرون في <color=#F2E6BD>سلاح</color> لاكتساب تقنية <color=#F2E6BD>ركلة كاسحة</color>.

دُر في ركلة دائرية قوية، ضاربًا الأعداء بزخم بدني يطرحهم أرضًا."
"items.runes.swipeKick.Name","Swipe Kick","ركلة كاسحة"
"items.runes.tauntStrike.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Taunt Strike</color> Rune Attack.

Taunt enemies to draw their attention towards you and land a sudden blow.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>ضربة الاستفزاز</color>.

استفز الأعداء لجذب انتباههم نحوك وسدد ضربة مضادة قوية تباغتهم."
"items.runes.tauntStrike.Name","Taunt Strike","ضربة الاستفزاز"
"items.runes.tempestKick.Description","Slot this Rune into <color=#F2E6BD>Gauntlets</color> to gain the <color=#F2E6BD>Tempest Kick</color> Rune Attack.

Launch into a spinning aerial assault, striking multiple times with a whirlwind of kicks.","ركّب هذا الرون في <color=#F2E6BD>قفازات مدرعة</color> لاكتساب هجوم الرون <color=#F2E6BD>ركلة العاصفة</color>.

انطلق في هجوم جوي دوار، ضاربًا عدة مرات بركلات سريعة قبل الهبوط."
"items.runes.tempestKick.Name","Tempest Kick","ركلة العاصفة"
"items.runes.thorns.Description","Slot this Rune into a <color=#F2E6BD>Utility Slot</color> to gain the <color=#F2E6BD>Thorns</color> Spell.

Channel sacred energy to get a mark of protection, reflecting damage back to enemies who strike you.","ركّب هذا الرون في <color=#F2E6BD>خانة الأدوات</color> لاكتساب تعويذة <color=#F2E6BD>أشواك</color>.

وجّه الطاقة المقدسة للحصول على علامة حماية، عاكسًا جزءًا من الضرر المتلقى إلى المهاجمين."
"items.runes.thorns.Name","Thorns","أشواك"
"items.runes.throw.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Throw</color> Rune Attack.

Hurl your weapon with tremendous force, smashing through enemies in its path before returning to your hand.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>رمية</color>.

اقذف سلاحك بقوة هائلة، ليخترق صفوف الأعداء قبل أن يعود إلى يدك."
"items.runes.throw.Name","Throw","رمية"
"items.runes.throwAxe.Description","Slot this Rune into a <color=#F2E6BD>Weapon</color> to gain the <color=#F2E6BD>Throw Axe</color> Technique.

Hurl a spinning axe toward your enemy, dealing heavy damage on impact.","ركّب هذا الرون في <color=#F2E6BD>سلاح</color> لاكتساب تقنية <color=#F2E6BD>رمي الفأس</color>.

اقذف فأسًا دوارًا نحو عدوك، مسببًا ضررًا جسيمًا وقاطعًا من مسافة بعيدة."
"items.runes.throwAxe.Name","Throw Axe","رمي الفأس"
"items.runes.throwKnife.Description","Slot this Rune into a <color=#F2E6BD>Weapon</color> to gain the <color=#F2E6BD>Throw Knife</color> Technique.

Hurl a sharp knife at your enemy with deadly precision.","ركّب هذا الرون في <color=#F2E6BD>سلاح</color> لاكتساب تقنية <color=#F2E6BD>رمي السكين</color>.

اقذف سكينًا حادًا نحو عدوك بدقة فتاكة وخاطفة."
"items.runes.throwKnife.Name","Throw Knife","رمي السكين"
"items.runes.thrust.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Thrust</color> Rune Attack.

Thrust your weapon forward with a focused strike that knocks your enemy down.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>طعنة</color>.

سدد سلاحك للأمام بطعنة مركزة تطيح بالخصوم وتفقدهم اتزانهم."
"items.runes.thrust.Name","Thrust","طعنة"
"items.runes.thunderstrike.Description","Slot this Rune into a <color=#F2E6BD>Staff</color> or a <color=#F2E6BD>Wand</color> to gain the <color=#F2E6BD>Thunderstrike</color> Rune Attack.

Target an area, leap into the air, and slam down to create a thunderous eruption that damages and stuns all enemies within a large radius.","ركّب هذا الرون في <color=#F2E6BD>عصا سحرية</color> أو <color=#F2E6BD>صولجان</color> لاكتساب هجوم الرون <color=#F2E6BD>ضربة الرعد</color>.

حدد منطقة، واثقب الهواء بالقفز ثم اهبط لتحدث انفجارًا رعديًا يهز الأرض."
"items.runes.thunderstrike.Name","Thunderstrike","ضربة الرعد"
"items.runes.tornadoStrike.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Tornado Strike</color> Rune Attack.

Spin rapidly around your axis, striking enemies with each rotation in a relentless storm of blows.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>ضربة الزوبعة</color>.

دُر بسرعة حول محورك، ضاربًا الأعداء مع كل دورة بسلسلة هجمات قاطعة."
"items.runes.tornadoStrike.Name","Tornado Strike","ضربة الزوبعة"
"items.runes.tremorSlam.Description","Slot this Rune into a <color=#F2E6BD>Two-Handed Weapon</color> to gain the <color=#F2E6BD>Tremor Slam</color> Rune Attack.

Smash your weapon into the ground with unstoppable force, unleashing a shockwave that shakes the earth and staggers nearby enemies.","ركّب هذا الرون في <color=#F2E6BD>سلاح بكلتا اليدين</color> لاكتساب هجوم الرون <color=#F2E6BD>ارتطام الارتعاش</color>.

اهوِ بسلاحك على الأرض بقوة لا تقهر، لتطلق موجات ارتعاش تزلزل صفوف العدو."
"items.runes.tremorSlam.Name","Tremor Slam","ارتطام الارتعاش"
"items.runes.tremorWave.Description","Slot this Rune into <color=#F2E6BD>Gauntlets</color> to gain the <color=#F2E6BD>Tremor Wave</color> Rune Attack.

Punch the ground with seismic force, unleashing a shockwave that travels forward and hits enemies from below.","ركّب هذا الرون في <color=#F2E6BD>قفازات مدرعة</color> لاكتساب هجوم الرون <color=#F2E6BD>موجة الارتعاش</color>.

اضرب الأرض بقبضتك بقوة زلزالية، مطلقًا موجة صدمة تطيح بالأعداء."
"items.runes.tremorWave.Name","Tremor Wave","موجة الارتعاش"
"items.runes.trinityBarrage.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Trinity Barrage</color> Rune Attack.

Unleash a barrage of three consecutive strikes.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>وابل ثلاثي</color>.

أطلق وابلًا من ثلاث ضربات متتالية وقوية تنهال على خصمك."
"items.runes.trinityBarrage.Name","Trinity Barrage","وابل ثلاثي"
"items.runes.tripleSwipe.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Triple Swipe</color> Rune Attack.

Overwhelm your foes by dealing three consecutive slashes. ","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>ضربة كاسحة ثلاثية</color>.

اقهر خصومك بتسديد ثلاث ضربات قاطعة متتالية تمزق دفاعاتهم."
"items.runes.tripleSwipe.Name","Triple Swipe","ضربة كاسحة ثلاثية"
"items.runes.turnbackKick.Description","Slot this Rune into a <color=#F2E6BD>Weapon</color> to gain the <color=#F2E6BD>Turnback Kick</color> Technique.

Spin around your axis and deliver a powerful backward kick that knocks enemies away.","ركّب هذا الرون في <color=#F2E6BD>سلاح</color> لاكتساب تقنية <color=#F2E6BD>ركلة الالتفاف للخلف</color>.

دُر حول محورك وسدد ركلة خلفية قوية تدفع الأعداء بعيدًا عنك."
"items.runes.turnbackKick.Name","Turnback Kick","ركلة الالتفاف للخلف"
"items.runes.twirlDash.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Twirl Dash</color> Rune Attack.

Dash forward while twirling in a spiral motion, hitting enemies with spinning strikes.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>اندفاعة لولبية</color>.

اندفع للأمام مع الدوران في حركة لولبية، ضاربًا الأعداء في طريقك."
"items.runes.twirlDash.Name","Twirl Dash","اندفاعة لولبية"
"items.runes.twirlSpin.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Twirl Spin</color> Rune Attack.

Gracefully spin your weapon in a powerful whirlwind, smashing your enemies with dexterity, skill and a series of blows.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>دوران لولبي</color>.

أدر سلاحك برشاقة في إعصار قوي، لتسحق دفاعات الأعداء من حولك."
"items.runes.twirlSpin.Name","Twirl Spin","دوران لولبي"
"items.runes.wallbreaker.Description","Slot this Rune into a <color=#F2E6BD>Two-Handed Weapon</color> to gain the <color=#F2E6BD>Wallbreaker</color> Rune Attack.

Pierce through enemy barriers and defenses with a powerful stab, shattering obstacles in your path.","ركّب هذا الرون في <color=#F2E6BD>سلاح بكلتا اليدين</color> لاكتساب هجوم الرون <color=#F2E6BD>كاسر الجدران</color>.

اخترق حواجز العدو ودفاعاته بضربة طاعنة قوية تتجاوز كل صد."
"items.runes.wallbreaker.Name","Wallbreaker","كاسر الجدران"
"items.runes.whirl.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Whirl</color> Rune Attack.

Spin rapidly six times in a whirlwind attack, striking all nearby enemies with continuous blows.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>دوران سريع</color>.

دُر بسرعة ست مرات في هجوم إعصاري، ضاربًا كافة الأعداء القريبين."
"items.runes.whirl.Name","Whirl","دوران سريع"
"items.runes.whirlstepStrike.Description","Slot this Rune into a <color=#F2E6BD>One-Handed Weapon</color> to gain the <color=#F2E6BD>Whirlstep Strike</color> Rune Attack.

Execute a tempestuous whirl, striking with two furious blows.","ركّب هذا الرون في <color=#F2E6BD>سلاح بيد واحدة</color> لاكتساب هجوم الرون <color=#F2E6BD>ضربة خطوة الدوران</color>.

نفّذ دورانًا عاصفًا، ضاربًا بضربتين هائجتين تخلان باتزان الخصم."
"items.runes.whirlstepStrike.Name","Whirlstep Strike","ضربة خطوة الدوران"
"items.runes.whirlwind.Description","Slot this Rune into a <color=#F2E6BD>Two-Handed Weapon</color> to gain the <color=#F2E6BD>Whirlwind</color> Rune Attack.

Spin rapidly in a whirlwind attack, striking all nearby enemies with continuous blows.","ركّب هذا الرون في <color=#F2E6BD>سلاح بكلتا اليدين</color> لاكتساب هجوم الرون <color=#F2E6BD>إعصار</color>.

دُر بسرعة في هجوم إعصاري، لتضرب جميع الأعداء القريبين بقوة ساحقة."
"items.runes.whirlwind.Name","Whirlwind","إعصار"
"items.runes.wildRush.Description","Slot this Rune into a <color=#F2E6BD>Double Dagger</color> to gain the <color=#F2E6BD>Wild Rush</color> Rune Attack.

Charge forward, slashing wildly with your daggers to cut your way through foes.","ركّب هذا الرون في <color=#F2E6BD>خنجر مزدوج</color> لاكتساب هجوم الرون <color=#F2E6BD>اندفاع جامح</color>.

اندفع للأمام ملوحًا بخناجرك بجنون لتمزق طريقك عبر صفوف الأعداء."
"items.runes.wildRush.Name","Wild Rush","اندفاع جامح"
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.concussiveBombBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Concussive Bomb</color>.
This item can only be crafted at an <color=#F2E6BD>Alchemy Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>قنبلة ارتجاجية</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخيمياء</color>."
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.concussiveBombBlueprint.Name","Concussive Bomb Blueprint","مخطط قنبلة ارتجاجية"
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.corrosiveBombBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Corrosive Bomb</color>.
This item can only be crafted at an <color=#F2E6BD>Alchemy Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>قنبلة أكّالة</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخيمياء</color>."
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.corrosiveBombBlueprint.Name","Corrosive Bomb Blueprint","مخطط قنبلة أكّالة"
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.flameflaskRecipe.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Flameflask</color>.
This item needs to be crafted at an <color=#F2E6BD>Alchemy Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>قارورة اللهب</color>.
يلزم صنع هذا العنصر عند <color=#F2E6BD>طاولة الخيمياء</color>."
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.flameflaskRecipe.Name","Flameflask Recipe","وصفة قارورة اللهب"
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.frostflaskRecipe.Description","Detailed instructions for how to craft a <color=#F2E6BD>Frostflask</color>.
This item needs to be crafted at an <color=#F2E6BD>Alchemy Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>قارورة الصقيع</color>.
يلزم صنع هذا العنصر عند <color=#F2E6BD>طاولة الخيمياء</color>."
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.frostflaskRecipe.Name","Frostflask Recipe","وصفة قارورة الصقيع"
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.plagueflaskRecipe.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Plagueflask</color>.
This item needs to be crafted at an <color=#F2E6BD>Alchemy Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>قارورة الوباء</color>.
يلزم صنع هذا العنصر عند <color=#F2E6BD>طاولة الخيمياء</color>."
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.plagueflaskRecipe.Name","Plagueflask Recipe","وصفة قارورة الوباء"
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.scrapBombBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Scrap Bomb</color>.
This item can only be crafted at an <color=#F2E6BD>Alchemy Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>قنبلة الخردة</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخيمياء</color>."
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.scrapBombBlueprint.Name","Scrap Bomb Blueprint","مخطط قنبلة الخردة"
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.stormflaskRecipe.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Stormflask</color>.
This item needs to be crafted at an <color=#F2E6BD>Alchemy Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>قارورة العاصفة</color>.
يلزم صنع هذا العنصر عند <color=#F2E6BD>طاولة الخيمياء</color>."
"items.scrolls.blueprintsAndPatterns.bombsAndFlasks.stormflaskRecipe.Name","Stormflask Recipe","وصفة قارورة العاصفة"
"items.scrolls.blueprintsAndPatterns.gear.armors.apprentice.apprenticeArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Apprentice Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع المبتدئ</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.apprentice.apprenticeArmorSetPattern.Name","Apprentice Armor Set Pattern","نمط طقم دروع المبتدئ"
"items.scrolls.blueprintsAndPatterns.gear.armors.ashenKnight.ashenKnightArmorSetPattern.Description","Detailed Instructions for how to craft an <color=#F2E6BD>Ashen Knight Armor Set</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع الفارس الرمادي</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.ashenKnight.ashenKnightArmorSetPattern.Name","Ashen Knight Armor Set Pattern","نمط طقم دروع الفارس الرمادي"
"items.scrolls.blueprintsAndPatterns.gear.armors.boleinKnight.boleinKnightArmorSetPattern.Description","Detailed Instructions for how to craft an <color=#F2E6BD>Bolein Knight Armor Set</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع فارس بولين</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.boleinKnight.boleinKnightArmorSetPattern.Name","Bolein Knight Armor Set Pattern","نمط طقم دروع فارس بولين"
"items.scrolls.blueprintsAndPatterns.gear.armors.cleric.clericArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Cleric Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع رجل الدين</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.cleric.clericArmorSetPattern.Name","Cleric Armor Set Pattern","نمط طقم دروع رجل الدين"
"items.scrolls.blueprintsAndPatterns.gear.armors.drabLeatherArmor.drabLeatherArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Dark Leather Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع الجلد الداكن</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.drabLeatherArmor.drabLeatherArmorSetPattern.Name","Dark Leather Armor Set Pattern","نمط طقم دروع الجلد الداكن"
"items.scrolls.blueprintsAndPatterns.gear.armors.dredgeKnight.dredgeKnightArmorSetBlueprint.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Dredge Knight Armor Set</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع فارس التجريف</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.dredgeKnight.dredgeKnightArmorSetBlueprint.Name","Dredge Knight Armor Set Blueprint","مخطط طقم دروع فارس التجريف"
"items.scrolls.blueprintsAndPatterns.gear.armors.duelist.duelistArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Duelist Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع المبارز</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.duelist.duelistArmorSetPattern.Name","Duelist Armor Set Pattern","نمط طقم دروع المبارز"
"items.scrolls.blueprintsAndPatterns.gear.armors.farmer.farmersRagsArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Farmer's Rags Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم أسمال المزارع</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.farmer.farmersRagsArmorSetPattern.Name","Farmer's Rags Armor Set Pattern","نمط طقم أسمال المزارع"
"items.scrolls.blueprintsAndPatterns.gear.armors.primus.primusArmorSetPattern.Description","Detailed Instructions for how to craft an <color=#F2E6BD>Primus Armor Set</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع البريموس</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.primus.primusArmorSetPattern.Name","Primus Armor Set Pattern","نمط طقم دروع البريموس"
"items.scrolls.blueprintsAndPatterns.gear.armors.ranger.paddedFencingArmorPattern.Name","Reckless Tallbear Armor Set Pattern","نمط طقم دروع الدب الفارع المتهور"
"items.scrolls.blueprintsAndPatterns.gear.armors.ranger.paddedFencingArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Reckless Tallbear Armor Set</color>.
This item can only be crafted at an <color=#F2E6BD>Anvil</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع الدب الفارع المتهور</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>السندان</color>."
"items.scrolls.blueprintsAndPatterns.gear.armors.ranger.rangerArmorSetPattern.Description","Detailed Instructions for how to craft a <color=#F2E6BD>Ranger Armor Set</color>.
This item can only be crafted at a <color=#F2E6BD>Sewing Table</color>.","تعليمات مفصلة لكيفية صنع <color=#F2E6BD>طقم دروع الجوال</color>.
لا يمكن صنع هذا العنصر إلا عند <color=#F2E6BD>طاولة الخياطة</color>."
