"key","source","target"
"entities.npcs.friendly.vendors.danos.projects.vendors.grinnich.level4description","Upgrades Grinnich’s Market Stand to <b><color=#F2E6BD>Level 4.</color></b>

Grinnich will be able to offer a wider variety of <b><color=#F2E6BD>items</color></b> and <b><color=#F2E6BD>utilities.</color></b>","يرقي كشك سوق غرينيتش إلى <b><color=#F2E6BD>المستوى 4.</color></b>

سيتمكن غرينيتش من تقديم تشكيلة أوسع من <b><color=#F2E6BD>الأغراض</color></b> و<b><color=#F2E6BD>الأدوات النفعية.</color></b>"
"entities.npcs.friendly.vendors.danos.projects.vendors.grinnich.name","Grinnich's General Goods","بضائع غرينيتش العامة"
"entities.npcs.friendly.vendors.danos.projects.vendors.ilaria.level2Description","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 2.</color>
</b>

Ilaria will be able to offer a wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale.","يرقي صومعة إيلاريا إلى <b><color=#F2E6BD>المستوى 2.</color>
</b>

ستتمكن إيلاريا من تقديم تشكيلة أوسع من <b><color=#F2E6BD>الرونات والأسلحة</color></b> للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.ilaria.level3Description","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 3.</color>
</b>

Ilaria will be able to offer an even wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale.","يرقي صومعة إيلاريا إلى <b><color=#F2E6BD>المستوى 3.</color>
</b>

ستتمكن إيلاريا من تقديم تشكيلة أوسع بكثير من <b><color=#F2E6BD>الرونات والأسلحة</color></b> للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.ilaria.level4Description","Upgrades Ilaria's Sanctum to <b><color=#F2E6BD>Level 4.</color>
</b>

Ilaria will be able to offer an even wider array of <b><color=#F2E6BD>runes and weapons</color></b> for sale.","يرقي صومعة إيلاريا إلى <b><color=#F2E6BD>المستوى 4.</color>
</b>

ستتمكن إيلاريا من تقديم تشكيلة أوسع بكثير من <b><color=#F2E6BD>الرونات والأسلحة</color></b> للبيع."
"entities.npcs.friendly.vendors.danos.projects.vendors.ilaria.name","Ilaria's Sanctum","صومعة إيلاريا"
"entities.npcs.friendly.vendors.danos.projects.vendors.markos.level2description","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD> Alchemy Table</color></b> for crafting various <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy.","يرقي كشك خيمياء ماركوس إلى <b><color=#F2E6BD>المستوى 2.</color></b>

يفتح <b><color=#F2E6BD> طاولة الخيمياء</color></b> لتصنيع مختلف <b><color=#F2E6BD>الجرعات</color></b> و<b><color=#F2E6BD>القنابل.</color></b> سيتمكن ماركوس أيضاً من تقديم <b><color=#F2E6BD>تشكيلة أوسع من الأغراض</color></b> للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.markos.level3description","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 3.</color></b>

An improved <b><color=#F2E6BD> Alchemy Table</color></b> allows for crafting even stronger <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy.","يرقي كشك خيمياء ماركوس إلى <b><color=#F2E6BD>المستوى 3.</color></b>

<b><color=#F2E6BD> طاولة خيمياء</color></b> محسنة تتيح تصنيع <b><color=#F2E6BD>جرعات</color></b> و<b><color=#F2E6BD>قنابل</color></b> أقوى. سيتمكن ماركوس أيضاً من تقديم <b><color=#F2E6BD>تشكيلة أوسع من الأغراض</color></b> للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.markos.level4description","Upgrades Markos’ Alchemy Stand to <b><color=#F2E6BD>Level 4.</color></b>

An improved <b><color=#F2E6BD> Alchemy Table</color></b> allows for crafting even stronger <b><color=#F2E6BD>Potions</color></b> and <b><color=#F2E6BD>Bombs.</color></b> Markos will also be able to offer a <b><color=#F2E6BD>wider variety of items</color></b> to buy.","يرقي كشك خيمياء ماركوس إلى <b><color=#F2E6BD>المستوى 4.</color></b>

<b><color=#F2E6BD> طاولة خيمياء</color></b> محسنة تتيح تصنيع <b><color=#F2E6BD>جرعات</color></b> و<b><color=#F2E6BD>قنابل</color></b> أقوى. سيتمكن ماركوس أيضاً من تقديم <b><color=#F2E6BD>تشكيلة أوسع من الأغراض</color></b> للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.markos.name","Markos' Alchemy Stand","كشك خيمياء ماركوس"
"entities.npcs.friendly.vendors.danos.projects.vendors.mirabelleAndMeriweather.level2description","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Sewing Table</color></b> for crafting cloth and leather armors as well as a <b><color=#F2E6BD>Tanning Rack</color></b>, and a <b><color=#F2E6BD>Spinning Wheel</color></b> to refine materials into garments. Mira and Meri will also be able to offer a wider variety of items to buy.","يرقي متجر خياطة ميرا وميري إلى <b><color=#F2E6BD>المستوى 2.</color></b>

يفتح <b><color=#F2E6BD>طاولة الخياطة</color></b> لتصنيع الدروع القماشية والجلدية، بالإضافة إلى <b><color=#F2E6BD>منشر الدباغة</color></b> و<b><color=#F2E6BD>عجلة الغزل</color></b> لتكرير المواد إلى ملابس. ستتمكن ميرا وميري أيضاً من تقديم تشكيلة أوسع من الأغراض للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.mirabelleAndMeriweather.level3description","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 3.</color></b>

A more advanced <b><color=#F2E6BD>Sewing Table</color></b> allows for crafting even stronger cloth and leather armors. An improved <b><color=#F2E6BD>Tanning Rack</color></b> and <b><color=#F2E6BD>Spinning Wheel</color></b> will refine materials even faster than before. Mira and Meri will also be able to offer a wider variety of items to buy.","يرقي متجر خياطة ميرا وميري إلى <b><color=#F2E6BD>المستوى 3.</color></b>

<b><color=#F2E6BD>طاولة خياطة</color></b> أكثر تقدماً تتيح تصنيع دروع قماشية وجلدية أقوى. و<b><color=#F2E6BD>منشر دباغة</color></b> و<b><color=#F2E6BD>عجلة غزل</color></b> محسنان لتكرير المواد أسرع من قبل. ستتمكن ميرا وميري أيضاً من تقديم تشكيلة أوسع من الأغراض للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.mirabelleAndMeriweather.level4description","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 4.</color></b>

A more advanced <b><color=#F2E6BD>Sewing Table</color></b> allows for crafting even stronger cloth and leather armors. An improved <b><color=#F2E6BD>Tanning Rack</color></b> and <b><color=#F2E6BD>Spinning Wheel</color></b> will refine materials even faster than before. Mira and Meri will also be able to offer a wider variety of items to buy.","يرقي متجر خياطة ميرا وميري إلى <b><color=#F2E6BD>المستوى 4.</color></b>

<b><color=#F2E6BD>طاولة خياطة</color></b> أكثر تقدماً تتيح تصنيع دروع قماشية وجلدية أقوى. و<b><color=#F2E6BD>منشر دباغة</color></b> و<b><color=#F2E6BD>عجلة غزل</color></b> محسنان لتكرير المواد أسرع من قبل. ستتمكن ميرا وميري أيضاً من تقديم تشكيلة أوسع من الأغراض للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.mirabelleAndMeriweather.name","Mira and Meri's Tailor Shop","متجر خياطة ميرا وميري"
"entities.npcs.friendly.vendors.danos.projects.vendors.whittacker.level2description","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Workbench</color></b> for crafting furniture and utilities as well as the <b><color=#F2E6BD>Sawmill</color></b> to refine wood into planks. Whittacker will also be able to offer a wider variety of items to buy.","يرقي كوخ تصنيع ويتكر إلى <b><color=#F2E6BD>المستوى 2.</color></b>

يفتح <b><color=#F2E6BD>طاولة العمل</color></b> لتصنيع الأثاث والأدوات النفعية بالإضافة إلى <b><color=#F2E6BD>المنشرة</color></b> لتكرير الخشب إلى ألواح. سيتمكن ويتكر أيضاً من تقديم تشكيلة أوسع من الأغراض للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.whittacker.level3description","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 3.</color></b>

A superior <b><color=#F2E6BD>Workbench</color></b> allows for crafting even more advanced furniture and utilities. An improved <b><color=#F2E6BD>Sawmill</color></b> can refine wood into planks even faster than before. Whittacker will also be able to offer a wider variety of items to buy.","يرقي كوخ تصنيع ويتكر إلى <b><color=#F2E6BD>المستوى 3.</color></b>

<b><color=#F2E6BD>طاولة عمل</color></b> متفوقة تتيح تصنيع أثاث وأدوات نفعية أكثر تقدماً. و<b><color=#F2E6BD>منشرة</color></b> محسنة تكرر الخشب إلى ألواح أسرع من قبل. سيتمكن ويتكر أيضاً من تقديم تشكيلة أوسع من الأغراض للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.whittacker.level4description","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 4.</color></b>

A superior <b><color=#F2E6BD>Workbench</color></b> allows for crafting even more advanced furniture and utilities. An improved <b><color=#F2E6BD>Sawmill</color></b> can refine wood into planks even faster than before. Whittacker will also be able to offer a wider variety of items to buy.","يرقي كوخ تصنيع ويتكر إلى <b><color=#F2E6BD>المستوى 4.</color></b>

<b><color=#F2E6BD>طاولة عمل</color></b> متفوقة تتيح تصنيع أثاث وأدوات نفعية أكثر تقدماً. و<b><color=#F2E6BD>منشرة</color></b> محسنة تكرر الخشب إلى ألواح أسرع من قبل. سيتمكن ويتكر أيضاً من تقديم تشكيلة أوسع من الأغراض للشراء."
"entities.npcs.friendly.vendors.danos.projects.vendors.whittacker.name","Whittacker's Crafting Shack","كوخ تصنيع ويتكر"
"entities.npcs.friendly.vendors.danosRookery.name","Danos","دانوس"
"entities.npcs.friendly.vendors.eleanor.name","Eleanor","إليانور"
"entities.npcs.friendly.vendors.filmoreFortress.name","Fillmore","فيلمور"
"entities.npcs.friendly.vendors.finley.name","Finley","فينلي"
"entities.npcs.friendly.vendors.gordon.name","Gordon","غوردون"
"entities.npcs.friendly.vendors.grinnich.name","Grinnich","غرينيتش"
"entities.npcs.friendly.vendors.ilaria.name","Ilaria","إيلاريا"
"entities.npcs.friendly.vendors.markos.name","Markos","ماركوس"
"entities.npcs.friendly.vendors.sacramentVendors.caroline.name","Caroline","كارولين"
"entities.npcs.friendly.vendors.sacramentVendors.danos.name","Maker Danos","الصانع دانوس"
"entities.npcs.friendly.vendors.sacramentVendors.eleanor.interactionHint","Press [interact] to <color=#F2E6BD>talk to Eleanor</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى إليانور</color>."
"entities.npcs.friendly.vendors.sacramentVendors.eleanor.name","Eleanor","إليانور"
"entities.npcs.friendly.vendors.sacramentVendors.filmore.interactionHint","Press [interact] to <color=#F2E6BD>talk to Fillmore</color>.","اضغط على [interact] <color=#F2E6BD>للتحدث إلى فيلمور</color>."
"entities.npcs.friendly.vendors.sacramentVendors.filmore.name","Fillmore","فيلمور"
"entities.npcs.friendly.vendors.sacramentVendors.filmoreVendor.name","Vendor","بائع"
"entities.npcs.friendly.vendors.sacramentVendors.finley.name","Finley","فينلي"
"entities.npcs.friendly.vendors.sacramentVendors.gordon.name","Gordon","غوردون"
"entities.npcs.friendly.vendors.sacramentVendors.grinnich.name","Grinnich","غرينيتش"
"entities.npcs.friendly.vendors.sacramentVendors.markos.name","Markos","ماركوس"
"entities.npcs.friendly.vendors.sacramentVendors.miraAndMeri.name","Meri and Mira","ميري وميرا"
"entities.npcs.friendly.vendors.sacramentVendors.willem.name","Willem","فيليم"
"entities.npcs.friendly.vendors.santa.name","Santa","سانتا"
"entities.npcs.friendly.vendors.tailorSisters.name","Mira and Meri","ميرا وميري"
"entities.npcs.friendly.vendors.whittacker.name","Whittacker","ويتكر"
"entities.npcs.friendly.vendors.willem.sacramentFarmerHoe.name","Willem","فيليم"
"entities.npcs.friendly.windowDressing.sacrament.alsocTheCaretaker.name","Caretaker Alden","المعتني ألدين"
"entities.npcs.friendly.windowDressing.sacrament.altonTheFormerQuarryGuard.name","Alton","ألتون"
"entities.npcs.friendly.windowDressing.sacrament.arguingCouple.Man.name","Durgan","دورغان"
"entities.npcs.friendly.windowDressing.sacrament.arguingCouple.Woman.name","Mora","مورا"
"entities.npcs.friendly.windowDressing.sacrament.arthurTheTavernRegular.name","Arthur","آرثر"
"entities.npcs.friendly.windowDressing.sacrament.balwinTheRichDrunk.name","Baldwin","بالدوين"
"entities.npcs.friendly.windowDressing.sacrament.bavosTheSurlyFisherman.name","Bavos","بافوس"
"entities.npcs.friendly.windowDressing.sacrament.beggars.amaranthCommunityChestBeggar.name","Amaranth","أمارانث"
"entities.npcs.friendly.windowDressing.sacrament.beggars.drunkBeggarA.name","Beggar","شحاذ"
"entities.npcs.friendly.windowDressing.sacrament.beggars.jocSingingBeggar.name","Joc","جوك"
"entities.npcs.friendly.windowDressing.sacrament.beggars.juliaBlindBeggar.name","Julia","جوليا"
"entities.npcs.friendly.windowDressing.sacrament.beggars.philippeVeteranBeggar.name","Philippe","فيليب"
"entities.npcs.friendly.windowDressing.sacrament.beggars.reginaUnwellBeggar.name","Regina","ريجينا"
"entities.npcs.friendly.windowDressing.sacrament.beggars.tuvultBeggarWithDog.name","Tuvult","توفولت"
"entities.npcs.friendly.windowDressing.sacrament.beggars.uhriDrunkBeggar.name","Uhri","أوهري"
"entities.npcs.friendly.windowDressing.sacrament.beggars.willaReligiousBeggar.name","Willa","ويلا"
"entities.npcs.friendly.windowDressing.sacrament.benniganTheOpportunisticMiner.name","Bennigan","بينيغان"
"entities.npcs.friendly.windowDressing.sacrament.bjornTheGossipingMan.name","Bjorn","بيورن"
"entities.npcs.friendly.windowDressing.sacrament.bolaAdventurousWife.name","Bola","بولا"
"entities.npcs.friendly.windowDressing.sacrament.bresTheWhistler.name","Bres","بريس"
"entities.npcs.friendly.windowDressing.sacrament.bressianTirTrader.name","Bressian","بريسيان"
"entities.npcs.friendly.windowDressing.sacrament.cecilLookingForHisWife.name","Cecil","سيسيل"
"entities.npcs.friendly.windowDressing.sacrament.darbyTheUpsetHorticulturalist.name","Darby","داربي"
"entities.npcs.friendly.windowDressing.sacrament.davinosTirTrader.name","Davinos","دافينوس"
"entities.npcs.friendly.windowDressing.sacrament.delfiniTheSkipper.name","Delfini","ديلفيني"
"entities.npcs.friendly.windowDressing.sacrament.dossTheLandlord.name","Doss","دوس"
"entities.npcs.friendly.windowDressing.sacrament.dunsten.name","Dunsten","دونستن"
"entities.npcs.friendly.windowDressing.sacrament.ellisHatesMainland.name","Ellis","إيليس"
"entities.npcs.friendly.windowDressing.sacrament.elraTheAspiringPolitician.name","Elra P. Godfrey","إلرا ب. غودفري"
"entities.npcs.friendly.windowDressing.sacrament.evelynTheGossipingWoman.name","Evelyn","إيفلين"
"entities.npcs.friendly.windowDressing.sacrament.everwynMissingHerCat.name","Everwyn","إيفروين"
"entities.npcs.friendly.windowDressing.sacrament.ewaldTheCriminal.name","Ewald","إيفالد"
"entities.npcs.friendly.windowDressing.sacrament.fioraTheMourningWoman.name","Fiora","فيورا"
"entities.npcs.friendly.windowDressing.sacrament.gilesShyMan.name","Giles","جايلز"
"entities.npcs.friendly.windowDressing.sacrament.gregorTheRamblingFarmer.name","Gregor","غريغور"
"entities.npcs.friendly.windowDressing.sacrament.gustavTheGravedigger.name","Gustav","غوستاف"
"entities.npcs.friendly.windowDressing.sacrament.halaTheArchivist.name","Hala","هالة"
"entities.npcs.friendly.windowDressing.sacrament.helenaTheAstronomer.name","Helena","هيلينا"
"entities.npcs.friendly.windowDressing.sacrament.horanusTheHardcoreReligious.name","Horatio","هوراشيو"
"entities.npcs.friendly.windowDressing.sacrament.horusTheShitscraper.name","Horus","حورس"
"entities.npcs.friendly.windowDressing.sacrament.jeniaTheNihilist.name","Jenia","جينيا"
"entities.npcs.friendly.windowDressing.sacrament.jovisonCorinthTheCartographer.name","Jovison Corinth","جوفيسون كورينث"
"entities.npcs.friendly.windowDressing.sacrament.karinaTheSermonizingZealot.name","Karina","كارينا"
"entities.npcs.friendly.windowDressing.sacrament.lukaTheCombativeGuy.name","Luka","لوكا"
"entities.npcs.friendly.windowDressing.sacrament.mabelTheTavernRegular.name","Mabel","مابيل"
"entities.npcs.friendly.windowDressing.sacrament.malinaTheMarinVillager.name","Malina","مالينا"
"entities.npcs.friendly.windowDressing.sacrament.mercaTheBoleinDeserter.name","Merca","ميركا"
"entities.npcs.friendly.windowDressing.sacrament.moriettaTheFraudulentMystic.name","Morietta","موريتا"
"entities.npcs.friendly.windowDressing.sacrament.murgosTheFisher.name","Murgos","مورغوس"
"entities.npcs.friendly.windowDressing.sacrament.nellTheWorriedWell.name","Nell","نيل"
"entities.npcs.friendly.windowDressing.sacrament.nevilleTheGossipingMan.name","Neville","نيفيل"
"entities.npcs.friendly.windowDressing.sacrament.nulaTheTravelingDoctor.name","Nula","نولا"
"entities.npcs.friendly.windowDressing.sacrament.omsaTheLostFaithDasha.name","Omsa","أومسا"
"entities.npcs.friendly.windowDressing.sacrament.orisonHaley.name","Orison Haley","أوريسون هيلي"
"entities.npcs.friendly.windowDressing.sacrament.orum.name","Orum","أوروم"
"entities.npcs.friendly.windowDressing.sacrament.petraShyWoman.name","Petra","بيترا"
"entities.npcs.friendly.windowDressing.sacrament.philoniaTheRefugee.name","Philonia","فيلونيا"
"entities.npcs.friendly.windowDressing.sacrament.piersScaredOfCerim.name","Piers","بيرس"
"entities.npcs.friendly.windowDressing.sacrament.pioTheNaturePainter.name","Pio","بيو"
"entities.npcs.friendly.windowDressing.sacrament.randelCombatVeteran.name","Randel","راندل"
"entities.npcs.friendly.windowDressing.sacrament.ravenTheGhostHunter.name","Raven","ريفين"
"entities.npcs.friendly.windowDressing.sacrament.reese.name","Reese","ريس"
"entities.npcs.friendly.windowDressing.sacrament.riggisTheAngryScavenger.name","Riggis","ريغيس"
"entities.npcs.friendly.windowDressing.sacrament.rylisTheFrostbittenExplorer.name","Rylis","رايليس"
"entities.npcs.friendly.windowDressing.sacrament.sacramentCommoners.sacramentCommonerMaleA.name","Commoner","عامي"
"entities.npcs.friendly.windowDressing.sacrament.sacramentLooter.name","Looter","ناهب"
"entities.npcs.friendly.windowDressing.sacrament.sacramentSmuggler.name","Smuggler","مهرب"
"entities.npcs.friendly.windowDressing.sacrament.sashaTheWasherwoman.name","Sasha","ساشا"
"entities.npcs.friendly.windowDressing.sacrament.selecTheFormerlyEntrancedMerchant.name","Selec","سيليك"
"entities.npcs.friendly.windowDressing.sacrament.speakerTeyonTheInquisitorEvangelist.name","Speaker Teyon","المتحدث تيون"
"entities.npcs.friendly.windowDressing.sacrament.squawkTheFormerBalakTaw.name","Squawk","سكواك"
"entities.npcs.friendly.windowDressing.sacrament.steinTheRisenSewersSurvivor.name","Stein","شتاين"
"entities.npcs.friendly.windowDressing.sacrament.thomTheCowardlyMan.name","Thom","توم"
"entities.npcs.friendly.windowDressing.sacrament.thoren.name","Thoren","ثورين"
"entities.npcs.friendly.windowDressing.sacrament.thorstenCuriousAboutWorld.name","Thorsten","ثورستن"
"entities.npcs.friendly.windowDressing.sacrament.tomlinTheCaylenVisitor.name","Tomlin","توملين"
"entities.npcs.friendly.windowDressing.sacrament.uriaTheNewlyDasha.name","Uria","أوريا"
"entities.npcs.friendly.windowDressing.sacrament.valTheHavenportMerchant.name","Val","فال"
"entities.npcs.friendly.windowDressing.sacrament.victoriaNeedsAJob.name","Victoria","فيكتوريا"
"entities.npcs.friendly.windowDressing.sacrament.warrenTheShopper.name","Warren","وارن"
"entities.npcs.friendly.windowDressing.sacrament.wilkieTheAspiringSoldier.name","Wilkie","ويلكي"
"entities.npcs.friendly.windowDressing.sacrament.wilmotTheStreetSweeper.name","Wilmot","ويلموت"
"entities.npcs.friendly.windowDressing.sacrament.xavierTheBrokeRichMan.name","Xavier","كزافييه"
"entities.npcs.friendly.windowDressing.sacrament.yennisTheFisher.name","Yennis","ينيس"
"entities.npcs.friendly.windowDressing.sacrament.yupitaTheGossipingWoman.name","Yupita","يوبيتا"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierPassedOutView.GuardGerard","Guard Gerard","الحارس جيرارد"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSittingView.GuardRend","Guard Rend","الحارس ريند"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardAlaric","Guard Alaric","الحارس ألاريك"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardAldous","Guard Aldous","الحارس ألدوس"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardAnot","Guard Anot","الحارس أنوت"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardArin","Guard Arin","الحارس أرين"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardArne","Guard Arne","الحارس أرني"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardBenedus","Guard Benedus","الحارس بينيدوس"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardBertram","Guard Bertram","الحارس بيرترام"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardBols","Guard Bols","الحارس بولز"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardCaide","Guard Caide","الحارس كايد"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardCallo","Guard Callo","الحارس كالو"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardCyprian","Guard Cyprian","الحارس سيبريان"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardDinge","Guard Dinge","الحارس دينج"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardDruo","Guard Druo","الحارس دروو"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardGerris","Guard Gerris","الحارس جيريس"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardKuro","Guard Kuro","الحارس كورو"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardLearl","Guard Learl","الحارس ليرل"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardLedon","Guard Ledon","الحارس ليدون"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardLoos","Guard Loos","الحارس لوس"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardMarit","Guard Marit","الحارس ماريت"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardMontain","Guard Montain","الحارس مونتين"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardNiko","Guard Niko","الحارس نيكو"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardPallos","Guard Pallos","الحارس بالوس"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSaba","Guard Saba","الحارس سابا"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSarin","Guard Sarin","الحارس سارين"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSeelon","Guard Seelon","الحارس سيلون"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSefan","Guard Sefan","الحارس سيفان"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSylven","Guard Sylven","الحارس سيلفين"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardTristan","Guard Tristan","الحارس تريستان"
"entities.npcs.functionalNPCs.arenaMaster.arenaMasterArenaView.ArenaMaster","Arena Master","سيد الساحة"
"entities.npcs.humanoids.boarskin.boarskinBastard.Name","Boarskin Bastard","وغد جلد الخنزير"
"entities.npcs.humanoids.boarskin.boarskinBloodmother.Name","Boarskin Bloodmother","أم الدم من جلد الخنزير"
"entities.npcs.humanoids.boarskin.boarskinMangler.Name","Boarskin Mangler","مقطّع جلد الخنزير"
"entities.npcs.humanoids.boarskin.boarskinPreacher.Name","Boarskin Preacher","واعظ جلد الخنزير"
"entities.npcs.humanoids.boarskin.boarskinSplinter.Name","Boarskin Splinter","شظية جلد الخنزير"
"entities.npcs.humanoids.boarskin.humanoidBoarskinVariant.name","Boarskin","جلد الخنزير"
"entities.npcs.humanoids.bolein.boleinDeserter.Name","Bolein Deserter","فار من بولين"
"entities.npcs.humanoids.corCerim.humanoidFalseOneVariant.name","False One","الزائف"
"entities.npcs.humanoids.humanoidEnemy.name","Risen","الناهض"
"entities.npcs.humanoids.redMercs.humanoidRedMercsVariant.name","Knight of Tanth","فارس تانث"
"entities.npcs.humanoids.risen.risenBlackmouth.Name","Risen Blackmouth","ناهض ذو الفم الأسود"
"entities.npcs.humanoids.risen.risenBreaker.Name","Risen Breaker","ناهض محطِم"
"entities.npcs.humanoids.risen.risenBulwark.Name","Risen Bulwark","ناهض حامي"
"entities.npcs.humanoids.risen.risenFledgling.Name","Risen Fledgling","ناهض غر"
"entities.npcs.humanoids.risen.risenGoliath.Name","Risen Goliath","عملاق ناهض"
"entities.npcs.humanoids.risen.risenHedgeKnight.Name","Risen Hedge Knight","فارس متجول ناهض"
"entities.npcs.humanoids.risen.risenIronhand.Name","Risen Ironhand","ناهض ذو القبضة الحديدية"
"entities.npcs.humanoids.risen.risenKindler.Name","Risen Kindler","ناهض موقد"
"entities.npcs.humanoids.risen.risenKnave.Name","Risen Knave","خبيث ناهض"
"entities.npcs.humanoids.risen.risenMauler.Name","Risen Mauler","ضارب ناهض"
"entities.npcs.humanoids.risen.risenRaker.Name","Risen Raker","خادش ناهض"
"entities.npcs.humanoids.risen.risenStalker.Name","Risen Stalker","متعقب ناهض"
"entities.npcs.humanoids.risen.risenStormwall.Name","Risen Stormwall","جدار العاصفة الناهض"
"entities.npcs.humanoids.risen.risenTallbear.Name","Risen Tallbear","دب طويل ناهض"
"entities.npcs.humanoids.risen.risenWildling.Name","Risen Wildling","همجي ناهض"
"entities.npcs.vendors.tailorSisters.tailorSistersView.Meriweather","Meriweather","ميريويذر"
"entities.npcs.vendors.tailorSisters.tailorSistersView.Mirabelle","Mirabelle","ميرابيل"
"entities.pickups.firstComeFirstServeItemDrop.interactionHint","Press [interact] to <color=#F2E6BD>collect loot</color>.","اضغط على [interact] <color=#F2E6BD>لجمع الغنائم</color>."
